epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,824.738,0.70217,0.4378,0.85628,0.84429,0.77487,0.84854,0.5375,1.37157,0.8452,0.98716,0.0001784,0.0001784,0.0001784
186,829.218,0.76766,0.46666,0.8983,0.87081,0.78571,0.83484,0.53526,1.41086,0.87774,0.99975,0.0001685,0.0001685,0.0001685
187,833.696,0.76444,0.45707,0.88301,0.88451,0.8206,0.84617,0.52354,1.45195,0.84212,1.02213,0.0001586,0.0001586,0.0001586
188,838.085,0.72047,0.42906,0.85512,0.88029,0.75,0.83761,0.50718,1.42332,0.83128,1.03308,0.0001487,0.0001487,0.0001487
189,842.446,0.70603,0.4308,0.87741,0.85754,0.82143,0.84742,0.51735,1.38389,0.79502,1.01765,0.0001388,0.0001388,0.0001388
190,846.782,0.77452,0.45131,0.8977,0.84153,0.82143,0.84186,0.52147,1.37268,0.79737,0.99265,0.0001289,0.0001289,0.0001289
191,850.927,0.70305,0.4536,0.88876,0.8836,0.81358,0.84982,0.55071,1.39713,0.83806,0.99793,0.000119,0.000119,0.000119
192,855.083,0.67078,0.42205,0.88351,0.95477,0.82143,0.90158,0.54552,1.36727,0.82634,0.97906,0.0001091,0.0001091,0.0001091
193,859.28,0.67167,0.40068,0.85392,0.95649,0.82143,0.89958,0.54177,1.38357,0.8053,0.98297,9.92e-05,9.92e-05,9.92e-05
194,863.487,0.67065,0.41598,0.87161,0.95361,0.82143,0.89772,0.53857,1.42792,0.84762,1.0034,8.93e-05,8.93e-05,8.93e-05
195,867.597,0.66676,0.41602,0.86117,0.94877,0.82143,0.91022,0.536,1.39411,0.82304,0.98615,7.94e-05,7.94e-05,7.94e-05
