epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,3499.64,0.55251,0.31065,0.86408,0.93664,0.911,0.95166,0.68477,1.57269,0.86052,2.15048,4.27838e-05,4.27838e-05,4.27838e-05
182,3519.67,0.55159,0.30887,0.86148,0.94098,0.90978,0.95221,0.68685,1.5508,0.76037,2.12295,3.98531e-05,3.98531e-05,3.98531e-05
183,3539.16,0.55079,0.31218,0.87158,0.94437,0.90761,0.9525,0.68456,1.55043,0.79215,2.15734,3.70683e-05,3.70683e-05,3.70683e-05
184,3558.59,0.54475,0.31193,0.86244,0.92154,0.91976,0.9513,0.68507,1.55559,0.78372,2.17007,3.44301e-05,3.44301e-05,3.44301e-05
185,3577.71,0.5735,0.32274,0.88107,0.93888,0.91065,0.95165,0.68172,1.56201,1.1155,2.16624,3.19392e-05,3.19392e-05,3.19392e-05
186,3596.64,0.5413,0.30703,0.86113,0.94435,0.90817,0.95048,0.68233,1.53613,0.83614,2.10527,2.95961e-05,2.95961e-05,2.95961e-05
187,3616.15,0.56979,0.31961,0.86336,0.92599,0.92061,0.95101,0.68328,1.52077,1.13189,2.05955,2.74015e-05,2.74015e-05,2.74015e-05
188,3635.52,0.53017,0.29448,0.85631,0.93694,0.91859,0.95087,0.682,1.43191,1.10903,1.94346,2.53559e-05,2.53559e-05,2.53559e-05
189,3655.1,0.5439,0.31215,0.86056,0.93261,0.92003,0.95081,0.68063,1.43257,1.12372,1.93508,2.34598e-05,2.34598e-05,2.34598e-05
190,3674.71,0.53809,0.31098,0.86096,0.94453,0.91239,0.95197,0.68267,1.54448,1.08948,2.10198,2.17136e-05,2.17136e-05,2.17136e-05
191,3693.93,0.46936,0.26483,0.83936,0.89972,0.92605,0.94725,0.67378,1.41859,1.23379,1.93746,2.01178e-05,2.01178e-05,2.01178e-05
192,3713.03,0.47923,0.26515,0.84507,0.93792,0.87897,0.94847,0.67262,1.4194,1.13614,1.9656,1.86729e-05,1.86729e-05,1.86729e-05
193,3731.78,0.47248,0.26315,0.83576,0.8995,0.92518,0.94865,0.68075,1.36694,1.1107,1.8655,1.7379e-05,1.7379e-05,1.7379e-05
194,3750.45,0.48959,0.26172,0.83205,0.9012,0.92457,0.94846,0.68364,1.31711,1.11218,1.78311,1.62367e-05,1.62367e-05,1.62367e-05
195,3769.51,0.48057,0.26126,0.83815,0.8915,0.93435,0.94839,0.67887,1.35624,1.09502,1.85166,1.5246e-05,1.5246e-05,1.5246e-05
196,3788.58,0.4876,0.26075,0.85899,0.95384,0.88651,0.94928,0.68509,1.37897,1.0645,1.88642,1.44074e-05,1.44074e-05,1.44074e-05
197,3807.59,0.50135,0.26162,0.84743,0.95511,0.88781,0.94968,0.68299,1.38463,1.06654,1.89582,1.3721e-05,1.3721e-05,1.3721e-05
198,3828.1,0.4695,0.26059,0.83944,0.9556,0.88607,0.94953,0.68123,1.42815,1.06976,1.96515,1.31869e-05,1.31869e-05,1.31869e-05
199,3847.65,0.48017,0.26217,0.83675,0.95426,0.88788,0.95082,0.68553,1.54548,0.91309,2.17298,1.28053e-05,1.28053e-05,1.28053e-05
200,3866.6,0.46526,0.2553,0.83149,0.92088,0.92431,0.95259,0.68179,1.41776,1.06286,1.9448,1.25763e-05,1.25763e-05,1.25763e-05
